TimeStamp,HR,RR,HRV,MicroSiemens,SCR,SCR_MIN,ArousalMean,ValenceMean,ArousalSD,ValenceSD,PhaseName,MatchesSam
10/25/2020 19:00,84.9,707,0.1,0.91,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,83.6,718,12.71,0.91,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,80.9,742,0,0.91,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,83,723,0,0.91,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,83.8,716,0,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,84.9,707,3.04,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,82,732,3.04,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,79.8,752,3.04,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,76.3,786,2.84,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,79.2,758,2.76,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,81.4,737,2.69,0.9,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,80,750,2.75,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,78.2,767,3.16,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,80.2,748,3.65,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,83.7,717,4.16,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,83,723,4.5,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:00,80.8,743,4.57,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,77,779,4.5,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,75.5,795,3.73,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,75.6,794,3.17,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,74.3,807,3.51,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,79.4,756,4.14,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,83.1,722,4.46,0.89,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,84.5,710,4.71,0.88,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,86.5,694,5.52,0.88,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,86.3,695,6.29,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,82.3,729,7.32,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,83.8,716,8.12,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,85.6,701,8.29,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,86.8,691,8.54,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,85.6,701,8.59,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,84.5,710,8.58,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,77.3,776,8.47,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,74.8,802,7.9,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,81,741,6.71,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,82.6,726,4.86,0.87,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,79.3,757,3.99,0.86,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,78.9,760,4.41,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,82.8,725,5.47,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,83.7,717,6.37,0.86,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,84.4,711,6.64,0.86,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,78.9,760,6.64,0.86,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,73.8,813,6.23,0.86,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,70.8,848,4.79,0.86,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,76.2,787,3.75,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,80.5,745,3.76,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,84.2,713,4.26,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,80.5,745,5.65,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,75.7,793,7.5,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,75.5,795,8.67,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,73.8,813,9.4,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,70.5,851,10.06,0.85,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,68.6,875,10.54,0.84,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,70.8,847,10.93,0.84,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,71.8,836,11.18,0.83,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,74.9,801,11.08,0.83,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,76,789,11.14,0.83,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,78.5,764,11.41,0.83,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,77.8,771,11.85,0.82,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,73,822,12.19,0.82,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,72.8,824,12.67,0.82,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,70.8,848,12.69,0.82,0,0,0,0,0,0,,FALSE
10/25/2020 19:01,73.3,819,12.61,0.82,0,0,0,0,0,0,,FALSE
