TimeStamp,HR,RR,HRV,MicroSiemens,SCR,SCR_MIN,ArousalMean,ValenceMean,ArousalSD,ValenceSD,PhaseName,MatchesSam,ImageName,HasValence,Valence
2021-04-04 19:32:13,81.6,735,18.27,1.57,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:14,86.7,692,17.75,1.57,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:14,93.9,639,17.34,1.56,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:15,93.5,642,16.95,1.55,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:15,87.5,686,16.47,1.55,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:17,87.5,686,16.13,1.53,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:18,80,750,15.71,1.52,0,0,0,0,0,0,,False,,False,0
2021-04-04 19:32:19,75.4,796,15.33,1.52,0,0,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:32:19,81.9,733,15.22,1.52,0,0,6.68,7.2,1.97,2.35,HA_PV_9,True,,False,0
2021-04-04 19:32:20,90.6,662,15.32,1.51,0,0,6.68,7.2,1.97,2.35,HA_PV_9,True,,False,0
2021-04-04 19:32:21,88.5,678,15.53,1.51,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:21,84.2,713,15.83,1.5,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:23,90.2,665,16.17,1.5,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:23,91.2,658,16.49,1.5,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:23,80.4,746,15.87,1.49,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:25,69.1,868,12.53,1.48,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:25,67.8,885,7.78,1.48,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:26,72,833,4.38,1.47,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:27,70.3,854,4.03,1.47,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:28,71,845,4.03,1.46,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:28,75.2,798,4.03,1.46,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:30,79.1,759,6.17,1.45,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:30,80,750,11.19,1.44,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:31,88.1,681,18.35,1.44,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:31,93.3,643,21.57,1.44,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:32,99.3,604,21.93,1.43,0,0,6.769231,6.041667,1.853617,2.163118,HA_PV_9,True,,False,0
2021-04-04 19:32:33,99.7,602,21.93,1.43,0,0,6.4,6.25,2.27,1.86,HA_PV_9,True,,False,0
2021-04-04 19:32:33,90,667,21.93,1.43,0,0,6.4,6.25,2.27,1.86,HA_PV_9,True,,False,0
2021-04-04 19:32:34,70.6,850,22.68,1.42,0,0,6.4,6.25,2.27,1.86,HA_PV_9,True,,False,0
2021-04-04 19:32:35,78.5,764,23.31,1.42,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:36,83.1,722,24.02,1.41,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:37,71.7,837,24.48,1.41,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:37,68,882,25.66,1.4,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:38,75.9,790,24.32,1.4,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:39,77.1,778,20.26,1.39,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:40,74.8,802,13.25,1.39,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:40,75.3,797,10.11,1.38,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:41,76.6,783,9.85,1.38,0,0,6.230769,8.270833,2.446409,0.9836879,HA_PV_9,True,,False,0
2021-04-04 19:32:42,80.8,743,10.89,1.38,0,0,7.31,7.21,1.64,2.26,HA_PV_9,True,,False,0
2021-04-04 19:32:43,77.9,770,11.4,1.38,0,0,7.31,7.21,1.64,2.26,HA_PV_9,True,,False,0
2021-04-04 19:32:44,75,800,11.43,1.37,0,0,6.44,7.91,2.29,1.66,HA_PV_9,True,,False,0
2021-04-04 19:32:44,80.2,748,11.43,1.37,0,0,6.44,7.91,2.29,1.66,HA_PV_9,True,,False,0
2021-04-04 19:32:45,76.7,782,11.43,1.37,0,0,6.44,7.91,2.29,1.66,HA_PV_9,True,,False,0
2021-04-04 19:32:46,76,789,11.43,1.36,0,0,6.61,7.09,1.86,1.52,HA_PV_9,True,,False,0
2021-04-04 19:32:46,83.8,716,11.43,1.36,0,0,6.61,7.09,1.86,1.52,HA_PV_9,True,,False,0
2021-04-04 19:32:48,88,682,11.43,1.35,0,0,6.73,7.77,2.24,1.29,HA_PV_9,True,,False,0
2021-04-04 19:32:48,79.4,756,11.52,1.35,0,0,6.73,7.77,2.24,1.29,HA_PV_9,True,,False,0
2021-04-04 19:32:49,75.9,790,11.9,1.35,0,0,6.73,7.77,2.24,1.29,HA_PV_9,True,,False,0
2021-04-04 19:32:50,85.6,701,12.05,1.34,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:50,89,674,12.2,1.34,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:51,79.1,759,12.1,1.34,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:52,74.4,806,11.55,1.33,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:52,82.6,726,10.32,1.33,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:54,82.2,730,9.66,1.32,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:54,75.5,795,9.11,1.32,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:55,74.3,807,8.43,1.32,0,0,7.75,5.520833,1.619429,2.517932,HA_PV_9,True,,False,0
2021-04-04 19:32:56,86.6,693,7.55,1.31,1,0,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:32:56,85,706,7.26,1.31,1,0,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:32:57,77.1,778,7.89,1.31,1,0,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:32:58,80,750,9.07,1.31,1,0,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:32:59,82.4,728,10.18,1.3,1,1,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:33:00,75.1,799,10.51,1.3,1,1,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:33:00,69.8,860,10.56,1.3,1,1,6.153846,8.083333,2.569692,1.622099,HA_PV_9,True,,False,0
2021-04-04 19:33:01,70.3,853,11.02,1.29,1,1,6.93,6.87,2.07,1.99,HA_PV_9,True,,False,0
2021-04-04 19:33:02,82.1,731,12.28,1.29,1,1,6.93,6.87,2.07,1.99,HA_PV_9,True,,False,0
2021-04-04 19:33:02,82.2,730,13.34,1.29,1,1,6.93,6.87,2.07,1.99,HA_PV_9,True,,False,0
2021-04-04 19:33:03,81.7,734,14.7,1.29,1,1,6.75,5.979167,2.195137,2.168337,HA_PV_9,True,WebCam-637531723837378166.jpg,False,-0.453
2021-04-04 19:33:04,87.8,683,15.31,1.29,0,1,6.75,5.979167,2.195137,2.168337,HA_PV_9,True,,False,0
2021-04-04 19:33:05,89.6,670,15.53,1.28,0,1,6.75,5.979167,2.195137,2.168337,HA_PV_9,True,,False,0
2021-04-04 19:33:06,84.7,708,15.73,1.28,0,1,6.75,5.979167,2.195137,2.168337,HA_PV_9,True,,False,0
2021-04-04 19:33:06,79.4,756,15.8,1.28,0,1,6.75,5.979167,2.195137,2.168337,HA_PV_9,True,,False,0
2021-04-04 19:33:07,87.8,683,15.67,1.28,0,1,6.75,5.979167,2.195137,2.168337,HA_PV_9,True,,False,0
2021-04-04 19:33:07,95.7,627,15.46,1.27,0,1,6.99,6.48,2.35,2.18,HA_PV_9,True,,False,0
2021-04-04 19:33:08,95.5,628,15,1.27,0,1,6.99,6.48,2.35,2.18,HA_PV_9,True,,False,0
2021-04-04 19:33:09,86.7,692,13.73,1.27,0,1,6.99,6.48,2.35,2.18,HA_PV_9,True,,False,0
2021-04-04 19:33:09,76.6,783,12.28,1.27,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:11,73.1,821,11.78,1.26,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:11,71.3,841,13.18,1.26,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:12,75.9,791,13.52,1.26,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:13,73.5,816,13.52,1.26,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:14,72.1,832,13.6,1.26,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:14,74.4,806,14.27,1.25,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:15,78.4,765,15.62,1.25,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:16,89,674,18.02,1.25,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:17,87.2,688,18.52,1.24,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:17,76.7,782,18.61,1.24,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:18,71.7,837,18.55,1.24,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:19,81.4,737,18.68,1.24,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:20,80.8,743,18.06,1.23,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:20,73,822,16.38,1.23,0,1,6.153846,7.541667,2.696291,1.662584,HA_PV_9,True,,False,0
2021-04-04 19:33:22,73.6,815,12.89,1.23,0,1,7.2,7.61,2.63,2.56,HA_PV_9,True,,False,0
2021-04-04 19:33:22,80,750,9.7,1.22,0,1,7.2,7.61,2.63,2.56,HA_PV_9,True,,False,0
2021-04-04 19:33:23,78.6,763,7.73,1.22,0,1,7.13,6.67,1.62,1.69,HA_PV_9,True,,False,0
2021-04-04 19:33:24,74.8,802,6.91,1.22,0,1,7.13,6.67,1.62,1.69,HA_PV_9,True,WebCam-637531724037436393.jpg,False,0.362
2021-04-04 19:33:25,70.5,851,6.56,1.21,1,1,0,0,0,0,HA_PV_9,True,WebCam-637531724047298978.jpg,False,0.17
2021-04-04 19:33:25,68.8,872,6.21,1.21,1,1,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:26,72.4,829,6.37,1.21,1,1,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:27,73.4,817,7.19,1.21,1,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:28,77.1,778,7.93,1.21,1,2,0,0,0,0,HA_PV_9,True,WebCam-637531724077294440.jpg,True,0.978
2021-04-04 19:33:29,86.5,694,8.92,1.2,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:29,86.1,697,9.51,1.22,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:30,80.4,746,9.92,1.2,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:31,81.7,734,10.37,1.19,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:31,88.1,681,10.72,1.19,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:32,82.1,731,9.61,1.19,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:33,68.9,871,6.19,1.18,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:34,67.9,884,8.37,1.18,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:36,72.1,832,12.75,1.18,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:36,74.5,805,16.47,1.18,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:36,74.3,808,17.53,1.18,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:37,80.5,745,17.53,1.18,0,2,0,0,0,0,HA_PV_9,True,,False,0
2021-04-04 19:33:38,81.1,740,17.53,1.17,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:38,89.3,672,17.53,1.18,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:39,94.8,633,17.53,1.18,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:40,95.5,628,17.64,1.18,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:40,95.5,628,18.37,1.18,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:41,94,638,19.12,1.19,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:42,83.4,719,19.91,1.19,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:42,70.3,854,20.7,1.19,0,2,4.038462,7.208333,2.566462,1.236989,LA_PV_10,False,,False,0
2021-04-04 19:33:43,68,883,21.79,1.18,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:45,70.5,851,22.66,1.15,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:45,70.4,852,23.14,1.15,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:46,74.7,803,23.62,1.15,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:47,78.5,764,23.94,1.15,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:48,82.8,725,24.41,1.18,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:48,91.5,656,24.91,1.18,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:49,92.7,647,25.41,1.17,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:49,84,714,25.77,1.17,0,2,2.5,6.5,1.995092,1.713526,LA_PV_10,False,,False,0
2021-04-04 19:33:51,75.6,794,25.85,1.17,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:51,84,714,24.81,1.17,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:52,81.5,736,21.76,1.17,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:53,70.1,856,16.95,1.18,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:53,71.9,835,13.33,1.19,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:54,83.7,717,10.24,1.2,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:55,78,769,9.14,1.2,0,2,2.711539,5.270833,1.86123,1.250355,LA_PV_10,False,,False,0
2021-04-04 19:33:56,69,870,10.25,1.2,0,2,2.84,6.23,2.04,1.6,LA_PV_10,False,,False,0
2021-04-04 19:33:57,67.3,892,11.17,1.2,0,2,2.84,6.23,2.04,1.6,LA_PV_10,False,,False,0
2021-04-04 19:33:58,78,769,11.29,1.2,0,2,3.22,8.05,2.39,1.23,LA_PV_10,False,,False,0
2021-04-04 19:33:58,75.4,796,11,1.2,0,2,3.22,8.05,2.39,1.23,LA_PV_10,False,,False,0
2021-04-04 19:33:59,70.2,855,10.42,1.2,0,1,2.83,6.37,1.87,1.62,LA_PV_10,False,,False,0
2021-04-04 19:34:00,67.9,884,9.4,1.2,0,1,2.83,6.37,1.87,1.62,LA_PV_10,False,,False,0
2021-04-04 19:34:01,72.5,828,8.5,1.19,0,1,2.83,6.37,1.87,1.62,LA_PV_10,False,,False,0
2021-04-04 19:34:01,71.7,837,8.13,1.19,0,1,3.3,7.11,2.17,1.41,LA_PV_10,False,,False,0
2021-04-04 19:34:03,73.2,820,7.96,1.2,0,1,3.3,7.11,2.17,1.41,LA_PV_10,False,,False,0
2021-04-04 19:34:03,83.3,720,8.17,1.2,0,1,3.08,7.82,2.19,1.34,LA_PV_10,False,,False,0
2021-04-04 19:34:04,82.3,729,8.44,1.2,0,1,3.08,7.82,2.19,1.34,LA_PV_10,False,,False,0
2021-04-04 19:34:05,77.4,775,8.96,1.2,0,1,3.08,7.82,2.19,1.34,LA_PV_10,False,,False,0
2021-04-04 19:34:05,71.7,837,9.5,1.2,0,1,3.35,6.42,2.04,1.24,LA_PV_10,False,,False,0
2021-04-04 19:34:06,80,750,9.89,1.19,0,1,3.35,6.42,2.04,1.24,LA_PV_10,False,,False,0
2021-04-04 19:34:07,80.8,743,9.9,1.19,0,1,3.35,6.42,2.04,1.24,LA_PV_10,False,,False,0
2021-04-04 19:34:08,74.8,802,8.84,1.19,0,1,3.05,6.81,1.91,1.76,LA_PV_10,False,,False,0
2021-04-04 19:34:09,68.9,871,7.65,1.19,0,1,3.05,6.81,1.91,1.76,LA_PV_10,False,,False,0
2021-04-04 19:34:10,69,870,7.97,1.19,0,1,2.63,6.32,2.1,1.68,LA_PV_10,False,,False,0
2021-04-04 19:34:10,75.2,798,9.09,1.19,0,1,2.63,6.32,2.1,1.68,LA_PV_10,False,,False,0
2021-04-04 19:34:11,75.9,791,10,1.19,0,1,3.3,7.23,2.33,1.6,LA_PV_10,False,,False,0
2021-04-04 19:34:12,74.6,804,10.99,1.19,0,1,3.3,7.23,2.33,1.6,LA_PV_10,False,,False,0
2021-04-04 19:34:13,78,769,11.38,1.19,0,1,3.3,7.23,2.33,1.6,LA_PV_10,False,,False,0
2021-04-04 19:34:14,80,750,11.38,1.19,0,1,3.980769,7.416667,2.782934,1.59565,LA_PV_10,False,,False,0
2021-04-04 19:34:14,80.9,742,11.38,1.19,0,1,3.980769,7.416667,2.782934,1.59565,LA_PV_10,False,,False,0
2021-04-04 19:34:15,88.8,676,11.74,1.18,0,1,3.980769,7.416667,2.782934,1.59565,LA_PV_10,False,,False,0
2021-04-04 19:34:16,89.3,672,12.25,1.18,0,1,3.980769,7.416667,2.782934,1.59565,LA_PV_10,False,,False,0
2021-04-04 19:34:16,78.5,764,12.62,1.18,0,1,3.980769,7.416667,2.782934,1.59565,LA_PV_10,False,,False,0
2021-04-04 19:34:17,70.2,855,13.16,1.18,0,1,3.980769,7.416667,2.782934,1.59565,LA_PV_10,False,,False,0
2021-04-04 19:34:18,74.5,805,13.87,1.18,0,1,3.09,6.89,2.21,1.78,LA_PV_10,False,,False,0
2021-04-04 19:34:19,86.6,693,14.63,1.17,0,1,3.09,6.89,2.21,1.78,LA_PV_10,False,,False,0
2021-04-04 19:34:20,87,690,15.4,1.17,0,1,3.09,6.89,2.21,1.78,LA_PV_10,False,WebCam-637531724599282734.jpg,False,-0.015
2021-04-04 19:34:20,81.3,738,15.97,1.17,0,1,3.153846,5.0625,1.974193,0.8606343,LA_PV_10,False,,False,0
2021-04-04 19:34:21,81.6,735,15.94,1.17,0,1,3.153846,5.0625,1.974193,0.8606343,LA_PV_10,False,,False,0
2021-04-04 19:34:22,87.3,687,14.82,1.17,0,1,3.153846,5.0625,1.974193,0.8606343,LA_PV_10,False,,False,0
2021-04-04 19:34:22,93.9,639,12.84,1.17,0,1,3.153846,5.0625,1.974193,0.8606343,LA_PV_10,False,,False,0
